instance,iterations_or_generations,runtime_seconds,final_cost,pct_allocated
s225m1.dat,1379,0.33275389671325684,,100.0
s225m2.dat,1379,0.31987833976745605,,100.0
s225m3.dat,1379,0.3214726448059082,,100.0
s226m0.dat,1379,0.451308012008667,,100.0
s226m1.dat,1379,0.3881509304046631,,100.0
s226m2.dat,1379,0.39407944679260254,,100.0
s226m3.dat,1379,0.3887917995452881,,100.0
s227m0.dat,1379,0.32483530044555664,,100.0
s227m1.dat,1379,0.3234992027282715,,100.0
s227m2.dat,1379,0.330106258392334,,100.0
s227m3.dat,1379,0.3741495609283447,,100.0
s228m0.dat,1379,0.33826231956481934,,100.0
s228m1.dat,1379,0.28745460510253906,,100.0
s228m2.dat,1379,0.28418874740600586,,100.0
s228m3.dat,1379,0.2752401828765869,,100.0
s229m0.dat,1379,0.36666417121887207,,100.0
s229m1.dat,1379,0.4078853130340576,,100.0
s229m2.dat,1379,0.3596348762512207,,100.0
s229m3.dat,1379,0.40598297119140625,,100.0
s22m0.dat,1379,0.24910187721252441,,100.0
s22m1.dat,1379,0.25540781021118164,,100.0
s22m2.dat,1379,0.260556697845459,,100.0
s22m3.dat,1379,0.23439407348632812,,100.0
s230m0.dat,1379,0.3204073905944824,,100.0
s230m1.dat,1379,0.26958656311035156,,100.0
s230m2.dat,1379,0.2995316982269287,,100.0
s230m3.dat,1379,0.37625646591186523,,100.0
s231m0.dat,1379,0.36955928802490234,,100.0
s231m1.dat,1379,0.359813928604126,,100.0
s231m2.dat,1379,0.3410813808441162,,100.0
s231m3.dat,1379,0.33502960205078125,,100.0
s232m0.dat,1379,0.5591373443603516,,100.0
s232m1.dat,1379,0.5421173572540283,,100.0
s232m2.dat,1379,0.4919924736022949,,100.0
s232m3.dat,1379,0.4450504779815674,,100.0
s233m0.dat,1379,0.42208003997802734,,100.0
s233m1.dat,1379,0.37523365020751953,,100.0
s233m2.dat,1379,0.44572019577026367,,100.0
s233m3.dat,1379,0.5302841663360596,,100.0
s234m0.dat,1379,0.3702108860015869,,100.0
s234m1.dat,1379,0.40667009353637695,,100.0
s234m2.dat,1379,0.31358766555786133,,100.0
s234m3.dat,1379,0.34282565116882324,,100.0
s235m0.dat,1379,0.4762711524963379,,100.0
s235m1.dat,1379,0.39376330375671387,,100.0
s235m2.dat,1379,0.3909759521484375,,100.0
s235m3.dat,1379,0.4790799617767334,,100.0
s236m0.dat,1379,0.3264338970184326,,100.0
s236m1.dat,1379,0.4547760486602783,,100.0
s236m2.dat,1379,0.36746716499328613,,100.0
s236m3.dat,1379,0.5498731136322021,,100.0
s237m0.dat,1379,0.5544204711914062,,100.0
s237m1.dat,1379,0.4836153984069824,,100.0
s237m2.dat,1379,0.6046173572540283,,100.0
s237m3.dat,1379,0.5478007793426514,,100.0
s238m0.dat,1379,0.3979504108428955,,100.0
s238m1.dat,1379,0.5482513904571533,,100.0
s238m2.dat,1379,0.47373294830322266,,100.0
s238m3.dat,1379,0.47904396057128906,,100.0
s239m0.dat,1379,0.35506248474121094,,100.0
s239m1.dat,1379,0.41513514518737793,,100.0
s239m2.dat,1379,0.5053887367248535,,100.0
s239m3.dat,1379,0.41001105308532715,,100.0
s23m0.dat,1379,0.27104949951171875,,100.0
s23m1.dat,1379,0.32668089866638184,,100.0
s23m2.dat,1379,0.3376448154449463,,100.0
s23m3.dat,1379,0.270064115524292,,100.0
s240m0.dat,1379,0.4419536590576172,,100.0
s240m1.dat,1379,0.6678943634033203,,100.0
s240m2.dat,1379,0.43907880783081055,,100.0
s240m3.dat,1379,0.5473999977111816,,100.0
s241m0.dat,1379,0.4916863441467285,,100.0
s241m1.dat,1379,0.4684712886810303,,100.0
s241m2.dat,1379,0.472184419631958,,100.0
s241m3.dat,1379,0.6175127029418945,,100.0
s242m0.dat,1379,0.37944531440734863,,100.0
s242m1.dat,1379,0.5992841720581055,,100.0
s242m2.dat,1379,0.4245896339416504,,100.0
s242m3.dat,1379,0.495725154876709,,100.0
s243m0.dat,1379,0.569277286529541,,100.0
s243m1.dat,1379,0.49057579040527344,,100.0
s243m2.dat,1379,0.7377030849456787,,100.0
s243m3.dat,1379,0.6857767105102539,,100.0
s244m0.dat,1379,0.4995760917663574,,100.0
s244m1.dat,1379,0.44135212898254395,,100.0
s244m2.dat,1379,0.635493278503418,,100.0
s244m3.dat,1379,0.5345785617828369,,100.0
s245m0.dat,1379,0.463057279586792,,100.0
s245m1.dat,1379,0.42865562438964844,,100.0
s245m2.dat,1379,0.4234018325805664,,100.0
s245m3.dat,1379,0.4017214775085449,,100.0
s246m0.dat,1379,0.36470866203308105,,100.0
s246m1.dat,1379,0.4918665885925293,,100.0
s246m2.dat,1379,0.38544273376464844,,100.0
s246m3.dat,1379,0.384671688079834,,100.0
s247m0.dat,1379,0.3465142250061035,,100.0
s247m1.dat,1379,0.26978635787963867,,100.0
s247m2.dat,1379,0.3586909770965576,,100.0
s247m3.dat,1379,0.3490715026855469,,100.0
s248m0.dat,1379,0.49185752868652344,,100.0
s248m1.dat,1379,0.4684622287750244,,100.0
s248m2.dat,1379,0.47893738746643066,,100.0
s248m3.dat,1379,0.6481044292449951,,100.0
s249m0.dat,1379,0.3585021495819092,,100.0
s249m1.dat,1379,0.4551417827606201,,100.0
s249m2.dat,1379,0.3674962520599365,,100.0
s249m3.dat,1379,0.3573877811431885,,100.0
s24m0.dat,1379,0.5235497951507568,,100.0
s24m1.dat,1379,0.6388990879058838,,100.0
s24m2.dat,1379,0.5543570518493652,,100.0
s24m3.dat,1379,0.527655839920044,,100.0
s25m0.dat,1379,0.4412658214569092,,100.0
s25m1.dat,1379,0.5024254322052002,,100.0
s25m2.dat,1379,0.41460561752319336,,100.0
s25m3.dat,1379,0.42641544342041016,,100.0
s26m0.dat,1379,0.4274618625640869,,100.0
s26m1.dat,1379,0.422147274017334,,100.0
s26m2.dat,1379,0.5107269287109375,,100.0
s26m3.dat,1379,0.5241081714630127,,100.0
s27m0.dat,1379,0.49889588356018066,,100.0
s27m1.dat,1379,0.4962632656097412,,100.0
s27m2.dat,1379,0.48830151557922363,,100.0
s27m3.dat,1379,0.4861431121826172,,100.0
s28m0.dat,1379,0.5120043754577637,,100.0
s28m1.dat,1379,0.46695756912231445,,100.0
s28m2.dat,1379,0.42182397842407227,,100.0
s28m3.dat,1379,0.5191295146942139,,100.0
s29m0.dat,1379,0.3964548110961914,,100.0
s29m1.dat,1379,0.48484063148498535,,100.0
s29m2.dat,1379,0.505396842956543,,100.0
s29m3.dat,1379,0.47852230072021484,,100.0
s2m0.dat,1379,0.7302463054656982,,100.0
s2m1.dat,1379,0.7994439601898193,,100.0
s2m2.dat,1379,0.588388204574585,,100.0
s2m3.dat,1379,0.7819094657897949,,100.0
s30m0.dat,1379,0.6381950378417969,,100.0
s30m1.dat,1379,0.5671155452728271,,100.0
s30m2.dat,1379,0.5217821598052979,,100.0
s30m3.dat,1379,0.6986618041992188,,100.0
s31m0.dat,1379,0.5196216106414795,,100.0
s31m1.dat,1379,0.48743772506713867,,100.0
s31m2.dat,1379,0.5646944046020508,,100.0
s31m3.dat,1379,0.5695178508758545,,100.0
s32m0.dat,1379,0.44506168365478516,,100.0
s32m1.dat,1379,0.5355117321014404,,100.0
s32m2.dat,1379,0.6024188995361328,,100.0
s32m3.dat,1379,0.4723238945007324,,100.0
s33m0.dat,1379,0.4430408477783203,,100.0
s33m1.dat,1379,0.44489336013793945,,100.0
s33m2.dat,1379,0.572887659072876,,100.0
s33m3.dat,1379,0.5414242744445801,,100.0
s34m0.dat,1379,0.5430216789245605,,100.0
s34m1.dat,1379,0.43964576721191406,,100.0
s34m2.dat,1379,0.5691807270050049,,100.0
s34m3.dat,1379,0.41940999031066895,,100.0
s35m0.dat,1379,0.27117133140563965,,100.0
s35m1.dat,1379,0.3411264419555664,,100.0
s35m2.dat,1379,0.3206520080566406,,100.0
s35m3.dat,1379,0.35233259201049805,,100.0
s36m0.dat,1379,0.4372091293334961,,100.0
s36m1.dat,1379,0.5302581787109375,,100.0
s36m2.dat,1379,0.4822108745574951,,100.0
s36m3.dat,1379,0.4229869842529297,,100.0
s37m0.dat,1379,0.36838531494140625,,100.0
s37m1.dat,1379,0.44389843940734863,,100.0
s37m2.dat,1379,0.36182260513305664,,100.0
s37m3.dat,1379,0.3328702449798584,,100.0
s38m0.dat,1379,0.37999844551086426,,100.0
s38m1.dat,1379,0.34053897857666016,,100.0
s38m2.dat,1379,0.3095815181732178,,100.0
s38m3.dat,1379,0.3008766174316406,,100.0
s39m0.dat,1379,0.46610236167907715,,100.0
s39m1.dat,1379,0.3770577907562256,,100.0
s39m2.dat,1379,0.3960909843444824,,100.0
s39m3.dat,1379,0.37671732902526855,,100.0
s3m0.dat,1379,0.45685744285583496,,100.0
s3m1.dat,1379,0.4006021022796631,,100.0
s3m2.dat,1379,0.3951382637023926,,100.0
s3m3.dat,1379,0.49998903274536133,,100.0
s40m0.dat,1379,0.3652002811431885,,100.0
s40m1.dat,1379,0.3417038917541504,,100.0
s40m2.dat,1379,0.34719419479370117,,100.0
s40m3.dat,1379,0.3555459976196289,,100.0
s41m0.dat,1379,0.4314842224121094,,100.0
s41m1.dat,1379,0.4200925827026367,,100.0
s41m2.dat,1379,0.3361375331878662,,100.0
s41m3.dat,1379,0.3079040050506592,,100.0
s42m0.dat,1379,0.357816219329834,,100.0
s42m1.dat,1379,0.4289560317993164,,100.0
s42m2.dat,1379,0.3471415042877197,,100.0
s42m3.dat,1379,0.46315693855285645,,100.0
s43m0.dat,1379,0.31810641288757324,,100.0
s43m1.dat,1379,0.37894344329833984,,100.0
s43m2.dat,1379,0.3217008113861084,,100.0
s43m3.dat,1379,0.3239448070526123,,100.0
s44m0.dat,1379,0.37259483337402344,,100.0
s44m1.dat,1379,0.28446483612060547,,100.0
s44m2.dat,1379,0.30227041244506836,,100.0
s44m3.dat,1379,0.28408217430114746,,100.0
s45m0.dat,1379,0.39795541763305664,,100.0
s45m1.dat,1379,0.37953686714172363,,100.0
s45m2.dat,1379,0.37778353691101074,,100.0
s45m3.dat,1379,0.43201351165771484,,100.0
s46m0.dat,1379,0.33540773391723633,,100.0
s46m1.dat,1379,0.2143874168395996,,100.0
s46m2.dat,1379,0.30315661430358887,,100.0
s46m3.dat,1379,0.32341885566711426,,100.0
s47m0.dat,1379,0.2305159568786621,,100.0
s47m1.dat,1379,0.23235440254211426,,100.0
s47m2.dat,1379,0.23374104499816895,,100.0
s47m3.dat,1379,0.29808592796325684,,100.0
s48m0.dat,1379,0.3131279945373535,,100.0
s48m1.dat,1379,0.3247697353363037,,100.0
s48m2.dat,1379,0.35216617584228516,,100.0
s48m3.dat,1379,0.3146486282348633,,100.0
s49m0.dat,1379,0.32636499404907227,,100.0
s49m1.dat,1379,0.3901863098144531,,100.0
s49m2.dat,1379,0.38596582412719727,,100.0
s49m3.dat,1379,0.32872796058654785,,100.0
s4m0.dat,1379,0.513291597366333,,100.0
s4m1.dat,1379,0.5140326023101807,,100.0
s4m2.dat,1379,0.42041897773742676,,100.0
s4m3.dat,1379,0.5163049697875977,,100.0
s50m0.dat,1379,0.2727220058441162,,100.0
s50m1.dat,1379,0.39669370651245117,,100.0
s50m2.dat,1379,0.27983522415161133,,100.0
s50m3.dat,1379,0.3764474391937256,,100.0
s51m0.dat,1379,0.28551745414733887,,100.0
s51m1.dat,1379,0.2739830017089844,,100.0
s51m2.dat,1379,0.318483829498291,,100.0
s51m3.dat,1379,0.2867724895477295,,100.0
s52m0.dat,1379,0.5051681995391846,,100.0
s52m1.dat,1379,0.5412564277648926,,100.0
s52m2.dat,1379,0.47217226028442383,,100.0
s52m3.dat,1379,0.4922788143157959,,100.0
s53m0.dat,1379,0.41589784622192383,,100.0
s53m1.dat,1379,0.34958577156066895,,100.0
s53m2.dat,1379,0.4541199207305908,,100.0
s53m3.dat,1379,0.5448226928710938,,100.0
s54m0.dat,1379,0.2814364433288574,,100.0
s54m1.dat,1379,0.37197232246398926,,100.0
s54m2.dat,1379,0.3655364513397217,,100.0
s54m3.dat,1379,0.291576623916626,,100.0
s55m0.dat,1379,0.2788243293762207,,100.0
s55m1.dat,1379,0.21064543724060059,,100.0
s55m2.dat,1379,0.21431684494018555,,100.0
s55m3.dat,1379,0.21463680267333984,,100.0
s56m0.dat,1379,0.5036776065826416,,100.0
s56m1.dat,1379,0.6284539699554443,,100.0
s56m2.dat,1379,0.5796732902526855,,100.0
s56m3.dat,1379,0.6203396320343018,,100.0
s57m0.dat,1379,0.4150660037994385,,100.0
s57m1.dat,1379,0.37870359420776367,,100.0
s57m2.dat,1379,0.43907785415649414,,100.0
s57m3.dat,1379,0.49423861503601074,,100.0
s58m0.dat,1379,0.5050342082977295,,100.0
s58m1.dat,1379,0.597278356552124,,100.0
s58m2.dat,1379,0.5723090171813965,,100.0
s58m3.dat,1379,0.39032888412475586,,100.0
s59m0.dat,1379,0.5561552047729492,,100.0
s59m1.dat,1379,0.541222333908081,,100.0
s59m2.dat,1379,0.43086719512939453,,100.0
s59m3.dat,1379,0.57729172706604,,100.0
s5m0.dat,1379,0.4567396640777588,,100.0
s5m1.dat,1379,0.4821028709411621,,100.0
s5m2.dat,1379,0.42707300186157227,,100.0
s5m3.dat,1379,0.534264326095581,,100.0
s60m0.dat,1379,0.352797269821167,,100.0
s60m1.dat,1379,0.3707575798034668,,100.0
s60m2.dat,1379,0.33602261543273926,,100.0
s60m3.dat,1379,0.3899986743927002,,100.0
s61m0.dat,1379,0.4182727336883545,,100.0
s61m1.dat,1379,0.6136131286621094,,100.0
s61m2.dat,1379,0.4260673522949219,,100.0
s61m3.dat,1379,0.4446604251861572,,100.0
s62m0.dat,1379,0.5670044422149658,,100.0
s62m1.dat,1379,0.5420277118682861,,100.0
s62m2.dat,1379,0.43570828437805176,,100.0
s62m3.dat,1379,0.5518536567687988,,100.0
s63m0.dat,1379,0.2716054916381836,,100.0
s63m1.dat,1379,0.3436594009399414,,100.0
s63m2.dat,1379,0.32935094833374023,,100.0
s63m3.dat,1379,0.35605359077453613,,100.0
s64m0.dat,1379,0.48920750617980957,,100.0
s64m1.dat,1379,0.4654569625854492,,100.0
s64m2.dat,1379,0.42183637619018555,,100.0
s64m3.dat,1379,0.4668619632720947,,100.0
s65m0.dat,1379,0.4717082977294922,,100.0
s65m1.dat,1379,0.4445180892944336,,100.0
s65m2.dat,1379,0.5746467113494873,,100.0
s65m3.dat,1379,0.5287353992462158,,100.0
s66m0.dat,1379,0.48897862434387207,,100.0
s66m1.dat,1379,0.561748743057251,,100.0
s66m2.dat,1379,0.7373261451721191,,100.0
s66m3.dat,1379,0.6360311508178711,,100.0
s67m0.dat,1379,0.6925396919250488,,100.0
s67m1.dat,1379,0.6293606758117676,,100.0
s67m2.dat,1379,0.6142807006835938,,100.0
s67m3.dat,1379,0.5635936260223389,,100.0
s68m0.dat,1379,0.3607313632965088,,100.0
s68m1.dat,1379,0.36828041076660156,,100.0
s68m2.dat,1379,0.3269362449645996,,100.0
s68m3.dat,1379,0.33699727058410645,,100.0
s69m0.dat,1379,0.5407166481018066,,100.0
s69m1.dat,1379,0.6336708068847656,,100.0
s69m2.dat,1379,0.6600370407104492,,100.0
s69m3.dat,1379,0.576270341873169,,100.0
s6m0.dat,1379,0.6949691772460938,,100.0
s6m1.dat,1379,0.594590425491333,,100.0
s6m2.dat,1379,0.6357851028442383,,100.0
s6m3.dat,1379,0.7607927322387695,,100.0
s70m0.dat,1379,0.41208720207214355,,100.0
s70m1.dat,1379,0.4185328483581543,,100.0
s70m2.dat,1379,0.7622313499450684,,100.0
s70m3.dat,1379,0.45447468757629395,,100.0
s71m0.dat,1379,0.7512037754058838,,100.0
s71m1.dat,1379,0.8342435359954834,,100.0
s71m2.dat,1379,0.5799813270568848,,100.0
s71m3.dat,1379,0.7120175361633301,,100.0
s72m0.dat,1379,0.8467662334442139,,100.0
s72m1.dat,1379,0.9308609962463379,,100.0
s72m2.dat,1379,0.7591488361358643,,100.0
s72m3.dat,1379,0.8573324680328369,,100.0
s73m0.dat,1379,0.5194430351257324,,100.0
s73m1.dat,1379,0.5400638580322266,,100.0
s73m2.dat,1379,0.43033337593078613,,100.0
s73m3.dat,1379,0.31587648391723633,,100.0
s74m0.dat,1379,0.45909905433654785,,100.0
s74m1.dat,1379,0.48026323318481445,,100.0
s74m2.dat,1379,0.5929660797119141,,100.0
s74m3.dat,1379,0.6236376762390137,,100.0
s75m0.dat,1379,0.4286036491394043,,100.0
s75m1.dat,1379,0.49306249618530273,,100.0
s75m2.dat,1379,0.542996883392334,,100.0
s75m3.dat,1379,0.641986608505249,,100.0
s76m0.dat,1379,0.45548248291015625,,100.0
s76m1.dat,1379,0.503178596496582,,100.0
s76m2.dat,1379,0.44286227226257324,,100.0
s76m3.dat,1379,0.3961923122406006,,100.0
s77m0.dat,1379,0.646651029586792,,100.0
s77m1.dat,1379,0.49861931800842285,,100.0
s77m2.dat,1379,0.5162160396575928,,100.0
s77m3.dat,1379,0.5874736309051514,,100.0
s78m0.dat,1379,0.4495518207550049,,100.0
s78m1.dat,1379,0.559417724609375,,100.0
s78m2.dat,1379,0.38549304008483887,,100.0
s78m3.dat,1379,0.4301931858062744,,100.0
s79m0.dat,1379,0.3278529644012451,,100.0
s79m1.dat,1379,0.38338565826416016,,100.0
s79m2.dat,1379,0.4063398838043213,,100.0
s79m3.dat,1379,0.42526793479919434,,100.0
s7m0.dat,1379,0.5001027584075928,,100.0
s7m1.dat,1379,0.4677436351776123,,100.0
s7m2.dat,1379,0.48381495475769043,,100.0
s7m3.dat,1379,0.5359094142913818,,100.0
s80m0.dat,1379,0.6063687801361084,,100.0
s80m1.dat,1379,0.5326180458068848,,100.0
s80m2.dat,1379,0.613532304763794,,100.0
s80m3.dat,1379,0.569615364074707,,100.0
s81m0.dat,1379,0.5414927005767822,,100.0
s81m1.dat,1379,0.5543456077575684,,100.0
s81m2.dat,1379,0.52347731590271,,100.0
s81m3.dat,1379,0.5494747161865234,,100.0
s82m0.dat,1379,0.4651985168457031,,100.0
s82m1.dat,1379,0.4682307243347168,,100.0
s82m2.dat,1379,0.44511914253234863,,100.0
s82m3.dat,1379,0.41292738914489746,,100.0
s83m0.dat,1379,0.6118884086608887,,100.0
s83m1.dat,1379,0.5247581005096436,,100.0
s83m2.dat,1379,0.44513440132141113,,100.0
s83m3.dat,1379,0.6300458908081055,,100.0
s84m0.dat,1379,0.6169934272766113,,100.0
s84m1.dat,1379,0.637763500213623,,100.0
s84m2.dat,1379,0.5663328170776367,,100.0
s84m3.dat,1379,0.6292505264282227,,100.0
s85m0.dat,1379,0.45794010162353516,,100.0
s85m1.dat,1379,0.418363094329834,,100.0
s85m2.dat,1379,0.3668513298034668,,100.0
s85m3.dat,1379,0.3709394931793213,,100.0
s86m0.dat,1379,0.39624762535095215,,100.0
s86m1.dat,1379,0.39561033248901367,,100.0
s86m2.dat,1379,0.341829776763916,,100.0
s86m3.dat,1379,0.39615488052368164,,100.0
s87m0.dat,1379,0.5968077182769775,,100.0
s87m1.dat,1379,0.5187127590179443,,100.0
s87m2.dat,1379,0.6596839427947998,,100.0
s87m3.dat,1379,0.4702448844909668,,100.0
s88m0.dat,1379,0.28006887435913086,,100.0
s88m1.dat,1379,0.30469799041748047,,100.0
s88m2.dat,1379,0.2917904853820801,,100.0
s88m3.dat,1379,0.3351140022277832,,100.0
s89m0.dat,1379,0.3773179054260254,,100.0
s89m1.dat,1379,0.48908305168151855,,100.0
s89m2.dat,1379,0.3001265525817871,,100.0
s89m3.dat,1379,0.2915661334991455,,100.0
s8m0.dat,1379,0.38800954818725586,,100.0
s8m1.dat,1379,0.31197428703308105,,100.0
s8m2.dat,1379,0.2913172245025635,,100.0
s8m3.dat,1379,0.40961360931396484,,100.0
s90m0.dat,1379,0.3336207866668701,,100.0
s90m1.dat,1379,0.23951005935668945,,100.0
s90m2.dat,1379,0.27993083000183105,,100.0
s90m3.dat,1379,0.2625439167022705,,100.0
s91m0.dat,1379,0.22104859352111816,,100.0
s91m1.dat,1379,0.2657163143157959,,100.0
s91m2.dat,1379,0.22187352180480957,,100.0
s91m3.dat,1379,0.24974536895751953,,100.0
s92m0.dat,1379,0.38868260383605957,,100.0
s92m1.dat,1379,0.44999146461486816,,100.0
s92m2.dat,1379,0.3587014675140381,,100.0
s92m3.dat,1379,0.3497776985168457,,100.0
s93m0.dat,1379,0.38767552375793457,,100.0
s93m1.dat,1379,0.35948824882507324,,100.0
s93m2.dat,1379,0.30373072624206543,,100.0
s93m3.dat,1379,0.3044393062591553,,100.0
s94m0.dat,1379,0.388826847076416,,100.0
s94m1.dat,1379,0.5061495304107666,,100.0
s94m2.dat,1379,0.37770962715148926,,100.0
s94m3.dat,1379,0.49361228942871094,,100.0
s95m0.dat,1379,0.346782922744751,,100.0
s95m1.dat,1379,0.4063723087310791,,100.0
s95m2.dat,1379,0.41167640686035156,,100.0
s95m3.dat,1379,0.36229467391967773,,100.0
s96m0.dat,1379,0.366879940032959,,100.0
s96m1.dat,1379,0.4927182197570801,,100.0
s96m2.dat,1379,0.3786354064941406,,100.0
s96m3.dat,1379,0.42334675788879395,,100.0
s97m0.dat,1379,0.2888967990875244,,100.0
s97m1.dat,1379,0.35723185539245605,,100.0
s97m2.dat,1379,0.375408411026001,,100.0
s97m3.dat,1379,0.291400671005249,,100.0
s98m0.dat,1379,0.49096179008483887,,100.0
s98m1.dat,1379,0.4626274108886719,,100.0
s98m2.dat,1379,0.3462502956390381,,100.0
s98m3.dat,1379,0.3608129024505615,,100.0
s99m0.dat,1379,0.3725447654724121,,100.0
s99m1.dat,1379,0.36605095863342285,,100.0
s99m2.dat,1379,0.28213953971862793,,100.0
s99m3.dat,1379,0.3762233257293701,,100.0
s9m0.dat,1379,0.48984503746032715,,100.0
s9m1.dat,1379,0.47292375564575195,,100.0
s9m2.dat,1379,0.46083688735961914,,100.0
s9m3.dat,1379,0.5549798011779785,,100.0
